120,KREMLIN Varsity Jacket - Z'Academy,5,Keren Jaket nya...,https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
121,KREMLIN Varsity Jacket - Z'Academy,5,"bagus banget, manaa cepet lagi 1 hari doang kagett thanks min",https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
122,KREMLIN Varsity Jacket - Z'Academy,5,ukuran sesuai,https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
123,KREMLIN Varsity Jacket - Z'Academy,5,"Bagus banget, bahan, kualitas dan modelnya. Pengiriman cepat, aman dan rapi. Tengkyu",https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
124,KREMLIN Varsity Jacket - Z'Academy,5,"keren abizzzzz,,sumpah pasti bkal koleksi jaketnya yg lain juga otw lah",https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
125,KREMLIN Varsity Jacket - Z'Academy,5,"jaket sesuai deskripsi, bahan, jahitan, dan bordir bagus. anak saya suka",https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
126,KREMLIN Varsity Jacket - Z'Academy,5,"keren min jaketnya,sayangnya sticker nya kurang saya cuman dapat 4 bukan 6",https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
127,KREMLIN Varsity Jacket - Z'Academy,5,Keren bgs bahannya juga tebel ga gerah,https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
128,KREMLIN Varsity Jacket - Z'Academy,5,"Modelnya sangat bagus, ukuran pas untuk badan 170+ mending XL apalagi yang suka pake jam tangan, detail bordirnya gak nyangka bagus banget menurutku 9/10 hampir flawless untuk yg ukuran besar, yg mini” masih agak agak. Kondisi saat digunakan sangat nyaman, sama rekomendasi sama warnanya lebih bagus secara langsung waktu dilihat. Dengan ini saya lampirkan foto yang saya ambil",https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
129,KREMLIN Varsity Jacket - Z'Academy,5,"Barang dah sampai,,, Mantap",https://www.tokopedia.com/kremlinofficial/kremlin-varsity-jacket-z-academy-m-6a81
